user_name,text,created_at,favorite_count
Ben Albritton,"Good Friday observes the true and selfless death of Jesus Christ on the cross. Through his sacrifice, we have been… https://t.co/wMMrMDJMn8",2023-04-07,11
Ben Albritton,Did you know #ArmyDay marks the same day the United States entered into WWI? I am grateful for the @USArmy veterans… https://t.co/IgyYJljU0z,2023-04-06,3
Ben Albritton,"Did you know a palm frond is an ancient symbol of victory and triumph? People welcomed Jesus into Jerusalem, waving… https://t.co/GyjcPQ356q",2023-04-02,17
Ben Albritton,Today marks the completion of the first month of legislative session. There is more work to do for the families of… https://t.co/2HfW5Liqma,2023-03-31,10
Ben Albritton,The backbone of our small-town communities is the small business owners. On #NationalMomandPopBusinessOwnerDay we c… https://t.co/M3OjI02pxr,2023-03-29,12
Ben Albritton,"Our farmers, growers &amp; ranchers play a vital role in feeding our nation and ensuring we have a bountiful food suppl… https://t.co/zZEcQtzxoD",2023-03-21,32
Ben Albritton,Happy Spring Equinox! https://t.co/EYd36Ag9BX,2023-03-20,14
Ben Albritton,"While there are many festivities today, let us remember the Christian movement led by St. Patrick. #StPatricksDay https://t.co/zvKmgUqnsp",2023-03-17,7
Ben Albritton,"This session, we are working to give parents the right to choose what’s best when it comes to their children’s educ… https://t.co/hK9uZGdce1",2023-03-14,8
Ben Albritton,"In the Bible, the Parable of the Good Samaritan teaches us to love our neighbor. Remember to pass kindness forward… https://t.co/1wdV5MQO5X",2023-03-13,21
Ben Albritton,"Remember, daylight saving time will begin tonight at 2:00 a.m. Spring forward this weekend and don’t forget to set… https://t.co/No9DkMgcUy",2023-03-11,6
Ben Albritton,"For almost a century, Arcadia has hosted the All-Florida Championship Rodeo to give competitors a chance at the nat… https://t.co/FY10fWiJ14",2023-03-09,4
Ben Albritton,An honor to meet former Senate President and Commissioner of Agriculture Bob Crawford today! A Floridian dedicated… https://t.co/Ci33fWaCe7,2023-03-08,47
Ben Albritton,"Today, the @FLSenate &amp; Florida House will convene for Legislative Session. Over the next 60 days, we’re focused on… https://t.co/cUj9ip0tP8",2023-03-07,32
Ben Albritton,"On this day 178 years ago, Florida became America’s 27th state. It is such a blessing and honor to serve the unique… https://t.co/xpWi6UlIKp",2023-03-03,30
Ben Albritton,I’ve rarely met anybody who cares about others as much as my wife Missy does. https://t.co/HAnzUQ4wNJ,2023-03-01,4
Ben Albritton,"Under the strong leadership of Senate President @Kathleen4SWFL, the @FLSenate is working to preserve and protect Fl… https://t.co/OqvD12K2NJ",2023-03-01,53
Ben Albritton,"If I could choose anyone in the world to dine with, it would be Jesus Christ. I’d love to sit in the presence of my… https://t.co/qoFMcaMldq",2023-02-27,12
Ben Albritton,The full impact of Hurricane Ian and recent freezes on Florida’s citrus industry is still unknown. But we’re going… https://t.co/EefSYbQEuH,2023-02-25,3
Ben Albritton,We’ve been working along the Peace River to build water-cleansing features in those tributaries. As the water comes… https://t.co/RaCbtsaoir,2023-02-23,6
Ben Albritton,The Southwest Florida &amp; Lee County Fair starts this Thursday! The Lee Civic Center will host a variety of family fu… https://t.co/6NiyUF8C8J,2023-02-22,1
Ben Albritton,"Part of legislating is trying to figure out, how to see around the corner. How to take your value structure and app… https://t.co/1huubI6s8Q",2023-02-21,6
Ben Albritton,It was a pleasure to meet with Sheriff Billy Woods @MCSOFlorida today to discuss the Safe School Canine Program.… https://t.co/xIqJwJz82L,2023-02-21,16
Ben Albritton,Happy Presidents Day!  #DYK Presidents Day originally was celebrated on February 22 to highlight George Washington’… https://t.co/0Ls2b49jDL,2023-02-20,8
Ben Albritton,This Saturday marks the start of the Hardee County Fair! Plan a trip to the fair and enjoy the variety of entertain… https://t.co/MXFDqVFfCC,2023-02-16,8
Ben Albritton,The speed at which we recover from Hurricane Ian will be dictated by a lot of factors. But it should not be limited… https://t.co/g4JSMLatgo,2023-02-15,1
Ben Albritton,"Happy Valentine’s Day to my dear wife, Missy! Thank you for always being my best friend, the most loving wife and d… https://t.co/p9V39Wq8BL",2023-02-14,21
Ben Albritton,"The impacts of Hurricane Ian were catastrophic, but they are far more reaching than just structural damage. The agr… https://t.co/M95gz32gmt",2023-02-11,6
Ben Albritton,"The diversity in our district is fantastic, from the waterfront to the ranchlands to the water features and the bea… https://t.co/Lvq6S4uhZf",2023-02-09,2
Ben Albritton,The DeSoto County Fair begins tomorrow! Don’t miss out &gt;&gt; https://t.co/I6FAPj1ASe https://t.co/xp5QKaDUSZ,2023-02-02,4
Ben Albritton,This will be a big win for our 2A rights in Florida. Law abiding citizens should not need a gov’t permission slip t… https://t.co/66UfmFJKl1,2023-01-30,8
Ben Albritton,This week wraps the final committee meetings for January. I look forward to returning next month and continuing our… https://t.co/NLXI1Z2y1y,2023-01-27,7
Ben Albritton,Charlotte County Fair begins tomorrow. Take a trip over to Port Charlotte this weekend and enjoy the fair events &gt;&gt;… https://t.co/iPO5GsXEMD,2023-01-26,3
Ben Albritton,"#DYK in 1928, an amphitheater was built in the wooded forests of Arcadia? The theater ran for one season until its… https://t.co/RUTje1LB6L",2023-01-24,4
Ben Albritton,"Across the country, energy prices have soared this winter. We must continue to focus on domestic energy resources.… https://t.co/kdzLRbuEYb",2023-01-18,25
Ben Albritton,"We saw the situation on the ground firsthand, but with today’s presentation from @UF_IFAS we have a better idea of… https://t.co/pwOwIrR4kq",2023-01-18,26
Ben Albritton,"The words and legacy of Dr. Martin Luther King, Jr., still ring true to this day. Let us honor his work and action… https://t.co/Lue5l84BDY",2023-01-16,15
Ben Albritton,"#DYK, there’s a castle in the heart of Hardee County? Located in Ona, Solomon’s Castle is a one-of-a-kind fortress… https://t.co/ebtyZN50tA",2023-01-12,5
Ben Albritton,Water is a resource both abundant and precious in Florida. We must ensure our state’s water resources are protected… https://t.co/7TzGjT1hIL,2023-01-10,19
Ben Albritton,Thank you to the men and women in Florida who serve and protect our communities. Your work as a law enforcement off… https://t.co/2PTWQGn2T8,2023-01-09,20
Ben Albritton,Happy New Year! I pray that this new year brings you many blessings! https://t.co/2p6ksLxEK5,2022-12-31,6
Ben Albritton,The Fisherman’s Village will be hosting another free New Year’s Celebration and fireworks event. Beginning at 6:00… https://t.co/I3nliSr9Gv,2022-12-30,1
Ben Albritton,"As the year draws to a close, I am proud of the work of @GovRonDeSantis and the Florida Legislature to uphold famil… https://t.co/hgz5N6SHOG",2022-12-27,20
Ben Albritton,May you and your family have a blessed Christmas this year. https://t.co/vgLFG89TEs,2022-12-24,38
Ben Albritton,The Winter Solstice begins today. #DYK Florida is known as America’s Winter Salad Bowl? We have Florida farmers and… https://t.co/3PULyXIfW4,2022-12-21,14
Ben Albritton,"RT @FLSenate: ""Leader @Sen_Albritton  has agreed to represent the Senate on the @CareerSourceFL Board of Directors. He will provide a stron…",2022-12-21,0
Ben Albritton,Happy Hanukkah to my friends celebrating the holiday this week! https://t.co/gecX8sSrvs,2022-12-18,4
Ben Albritton,This election cycle was a win for FL and our strong conservative values. But our work is not over. Our nation’s cap… https://t.co/om9CbO8O19,2022-12-16,3
Ben Albritton,"Today, the Florida Senate passed legislation to provide meaningful relief to the people we serve. Next, the House w… https://t.co/MGUqpY6Fe3",2022-12-13,3
Ben Albritton,"We’ve been nibbling around the edges of property insurance reform for years, but now is the time for meaningful act… https://t.co/FA6X8rsuLu",2022-12-13,8
Ben Albritton,Happy 386th Birthday to the @USNationalGuard! We salute you for your dedication to this great nation! Thank you for… https://t.co/tX9i6CCmzl,2022-12-13,8
Ben Albritton,"During #PearlHarbor Remembrance Day, we commemorate and honor the survivors and veterans of the attack. We are endl… https://t.co/XWFscDvc0X",2022-12-07,16
Ben Albritton,Thank you for placing your trust and faith in me to serve the families working hard to get back on their feet. (1/2),2022-12-06,4
Ben Albritton,I am grateful for the support of @Kathleen4SWFL to serve as the Senate Chair of the new Select Committee on Resilie… https://t.co/B3SQubAW2u,2022-12-06,50
Ben Albritton,"After the devastation experienced by #HurricaneIan, now more than ever Floridians need a helping hand. Make time in… https://t.co/tgF6sZutld",2022-11-29,7
Ben Albritton,Happy Thanksgiving! From my family to yours. We wish you many blessings and happiness in this holiday season. https://t.co/rORxwc9RvV,2022-11-24,21
Ben Albritton,Please keep them in your prayers and find ways to show your love and support for the Taylor family. May the good Lo… https://t.co/FkFHTvOMza,2022-11-23,3
Ben Albritton,My heart is extremely heavy to hear that Charlotte County Sheriff’s Deputy Christopher Taylor was killed while serv… https://t.co/GNNIHOJPyJ,2022-11-23,6
Ben Albritton,Organizational Session begins in Tallahassee this morning. I pray over our Florida Legislature that we may discuss… https://t.co/ute7Bdi6pi,2022-11-21,40
Ben Albritton,"Two members of the Charlotte County delegation are leading the majority in the Florida Legislature. Congrats,… https://t.co/lwE2cBjqRh",2022-11-17,15
Ben Albritton,Florida’s rural regions are some of the most precious and beautiful landscapes. But what makes our rural towns so s… https://t.co/wbMaUIzGsL,2022-11-17,16
Ben Albritton,I’m both excited &amp; humbled to be appointed Majority Leader by @Kathleen4SWFL. With a super majority in the Senate t… https://t.co/pqEic4qNOp,2022-11-15,67
Ben Albritton,May you and your family have a blessed Veterans Day. We are grateful for the service of the men and women who put o… https://t.co/plNcJQhYVT,2022-11-11,18
Ben Albritton,RT @CCOEM: We experienced 1.5” to 2” of rainfall west of I-75 and 2.5” to 3” East of I-75. Highest observed wind total was 35 mph. The Trop…,2022-11-10,0
Ben Albritton,Happy 247th Birthday to the U.S. Marine Corps! We are grateful for your service and sacrifice in defending our nati… https://t.co/euv94zoe9X,2022-11-10,5
Ben Albritton,"RT @GovRonDeSantis: As of 7PM, #Nicole has strengthened into a hurricane and is expected to bring coastal flooding, heavy winds, rain, rip…",2022-11-10,0
Ben Albritton,"RT @NWSMiami: 11/9 4AM - Tropical Storm #Nicole update:
Nicole remains a strong tropical storm with sustained winds of 70mph early this mor…",2022-11-09,0
Ben Albritton,Folks—North Florida is officially Republican! Congratulations to Corey Simon (@csime90) on his general election vic… https://t.co/49qXxmrV7o,2022-11-09,20
Ben Albritton,"Congratulations @IleanaGarciaUSA, on your victory! https://t.co/OTmpGCEhpx",2022-11-09,16
Ben Albritton,I would like to extend a big congratulations to @ColleenLBurton on her election to the Florida Senate. Glad to have… https://t.co/IIQV3myrrH,2022-11-09,14
Ben Albritton,"Well done, @DannyBurgessFL, on your reelection tonight! Congratulations, my friend. https://t.co/YFoGoL3ee0",2022-11-09,15
Ben Albritton,Congratulations to Senator @dennisbaxley tonight! https://t.co/jKQAx0IyRM,2022-11-09,11
Ben Albritton,Congrats @SenTomWright on your reelection to the Florida Senate! https://t.co/IEURsaUokY,2022-11-09,9
Ben Albritton,Welcome to the Florida Senate Blaise Ingoglia (@GovGoneWild)! Congrats! https://t.co/WPBFIj67jr,2022-11-09,13
Ben Albritton,Job well done to Senator Keith Perry on his reelection victory! https://t.co/ZI1EwvzqON,2022-11-09,19
Ben Albritton,I look forward to working with the Panhandle’s newest Senator @jaytrumbull. Congrats on your win! https://t.co/25iDhMolsj,2022-11-09,19
Ben Albritton,Congratulations to Senator @DougBroxson on his reelection tonight! https://t.co/LLEBlXEVTw,2022-11-09,21
Ben Albritton,Congratulations to @WiltonSimpson on your victory! I look forward to your continued hard work as our new Agricultur… https://t.co/XksEFspoFQ,2022-11-09,22
Ben Albritton,Congratulations @GovRonDeSantis We are grateful for your service and the support of @JeanetteNunezFL in ensuring Fl… https://t.co/6mzgGGDuD4,2022-11-09,7
Ben Albritton,"Thank you, District 27, for your support! I am so proud to serve my constituents and represent our little piece of… https://t.co/9QzPfFPUrx",2022-11-09,6
Ben Albritton,"Congratulations to @JayCollinsFL on his general win tonight! Welcome to the Florida Senate, sir. https://t.co/kygeba6lOg",2022-11-09,3
Ben Albritton,Welcome to the Florida Senate @NickDiCeglie. Congratulations on your win tonight. https://t.co/OvJCitpvQW,2022-11-09,5
Ben Albritton,Congratulations to Senator @jasonbrodeur on his win tonight. I look forward to our continued work together in the F… https://t.co/BYrxkJvCHX,2022-11-09,14
Ben Albritton,I would like to congratulate Alexis Calatayud (@AlexisMCalatayu) on her victory this evening. Welcome to the Florid… https://t.co/Yk3yPKlGk8,2022-11-09,12
Ben Albritton,Glad to have @Clay_Yarborough join us in the Florida Senate. Congratulations on your win this evening! https://t.co/edeRLvZT5a,2022-11-09,17
Ben Albritton,I applaud @Jonathanamartin and his victory tonight. Welcome to the Florida Senate. https://t.co/rqijwiJz88,2022-11-09,7
Ben Albritton,"Congratulations to my colleague and friend, Senator Ed Hooper, on his reelection tonight! https://t.co/LuTk4rUqGq",2022-11-09,6
Ben Albritton,It’s Election Day! Do not forget to vote! Polls open at 7:00 a.m. and will remain open until 7:00 p.m. Find your pr… https://t.co/s6AVEFuYmC,2022-11-08,9
Ben Albritton,"Tonight, we fall back one hour. Remember to set your clocks before bed! #DaylightSavingTime https://t.co/QwjDGMXkd1",2022-11-05,7
Ben Albritton,"With Biden in charge, inflation has grown at the fastest rate in 40 years. We can’t leave our future in the hands o… https://t.co/87O5C4IIlG",2022-11-05,3
Ben Albritton,Don’t miss the 5th Annual Okeechobee Extreme Rodeo this weekend! Gates open at 5:30 p.m. Learn more &gt;&gt;… https://t.co/WisBtEgAmQ,2022-11-04,1
Ben Albritton,"As we near the holiday season, give thanks and pray over our veteran and active duty service members and be sure to… https://t.co/yWmkK842OQ",2022-11-01,5
Ben Albritton,November is #MilitaryFamilyMonth. U.S. Military families play a key role in serving as support systems for our serv… https://t.co/jfqkpGvrtp,2022-11-01,10
Ben Albritton,Happy Halloween! I hope everyone has a safe and fun evening! https://t.co/cHmYySwUPH,2022-10-31,5
Ben Albritton,"As prices rise, the patience of Americans wanes. We need to protect our personal prosperity against socialist polic… https://t.co/TunqitkPFo",2022-10-27,1
Ben Albritton,Biden is breaking records at the expense of Americans and our bank accounts. Grocery prices have seen the largest s… https://t.co/DNCazkNvtP,2022-10-27,1
Ben Albritton,Every Floridian should have a chance at prosperity. By lowering taxes and reducing reckless government spending and… https://t.co/JDHY4RM7Vj,2022-10-25,6
Ben Albritton,"Congrats @GovRonDeSantis on a decisive win! Governor Ron DeSantis is a defender of life, defender of families and d… https://t.co/TKsfvbyRMJ",2022-10-25,7
Ben Albritton,Happy Diwali to all of my Indian-American friends.  This is a very important holiday event for you and your family.… https://t.co/EWaIkbJNJF,2022-10-24,2
Ben Albritton,Government spending in Washington has gotten out of control. Every single Florida Democrat in Congress voted to sup… https://t.co/srQHTikfrX,2022-10-24,1
Ben Albritton,"As we continue to navigate life after #HurricaneIan, do not lose hope. You are not alone. Together we will rebuild… https://t.co/FLd2Gwi4WO",2022-10-19,8
Ben Albritton,Happy Birthday to the @USNavy! We are grateful for your commitment to defending and protecting our waters. Thank yo… https://t.co/HvkSwbYiYn,2022-10-13,6
Ben Albritton,"As our agricultural community continues to overcome the devastation from #HurricaneIan, we are grateful for your se… https://t.co/0qist2K9Hy",2022-10-12,6
Ben Albritton,"On #NationalFarmersDay, we celebrate the priceless contributions of our farmers, growers &amp; ranchers to this state.… https://t.co/2WnTOCo3C1",2022-10-12,12
Ben Albritton,We're grateful for the first responders that have come together to aid SWFL in the aftermath of #HurricaneIan.  It'… https://t.co/9MCfnFzKfS,2022-10-11,5
Ben Albritton,"We’ve cut FL's tax rate of motor fuel by 25.3 cents a gallon, providing much-needed savings to families and Floridi… https://t.co/XoYtOItNfo",2022-10-10,6
Ben Albritton,"Make sure your voice is heard this election cycle. The deadline to register is Tuesday, October 11. Find more infor… https://t.co/87sN0jvcNa",2022-10-10,1
Ben Albritton,"""Fear not, for I am with you; be not dismayed, for I am your God; I will strengthen you, I will help you, I will up… https://t.co/eXf2sZuO0l",2022-10-10,5
Ben Albritton,"#HurricaneIan has changed the lives of many of us, forever. But together, we can and we will rebuild. (1/2) https://t.co/Dpf0VATVhp",2022-10-10,10
Ben Albritton,Proud to be a part of this effort to support our community! https://t.co/E30aceE4C0,2022-10-07,13
Ben Albritton,"RT @CCOEM: This morning was a sweet reminder that family is everything! Things can be replaced but family can not??
Every person who has bee…",2022-10-07,0
Ben Albritton,"RT @CCOEM: If you have been affected by Hurricane Ian, don't wait to register with FEMA with your critical needs. 

https://t.co/8XGN2CL6Ru",2022-10-07,0
Ben Albritton,"RT @FLSERT: ?? Carbon monoxide is an odorless, colorless gas that can turn fatal within minutes. Prevent carbon monoxide poisoning in your…",2022-10-07,0
Ben Albritton,"RT @CCOEM: The Red Cross is distributing water, food and cleanup kits at St. Mary’s Baptist Church, 605 Mary St., Punta Gorda from 12 p.m.…",2022-10-06,0
Ben Albritton,RT @CCOEM: All Charlotte County Utilities Department customers should have water service at this time. Please be aware that your water pres…,2022-10-04,0
Ben Albritton,"RT @CCOEM: If you need assistance cleaning up damage from Hurricane Ian, call 1-800-451-1954. Crisis Cleanup will connect you with voluntee…",2022-10-03,0
Ben Albritton,RT @CCOEM: Please contact the Emergency Management call center at 941-743-1320 or 941-833-4000 if you are experiencing a sewer back-up. We…,2022-10-03,0
Ben Albritton,RT @CCOEM: Charlotte County Fire &amp; EMS have responded to several house fires sparked by generators. Please read and understand your generat…,2022-10-03,0
Ben Albritton,"RT @CCOEM: Don't forget we have a TWO distribution sites opened for food, water and tarps! These sites will be available from 8 a.m.-6 p.m.…",2022-10-02,0
Ben Albritton,RT @CCOEM: Clearing and removing disaster debris is a major part of the recovery effort. Charlotte County Public Works asks for the residen…,2022-10-02,0
Ben Albritton,"RT @CCOEM: Good News! We have a NEW distribution site opened in Punta Gorda that will have food, water &amp; tarps! This site will be available…",2022-10-01,0
Ben Albritton,RT @CCOEM: Public Works has started the initial recovery response to #HurricaneIan. Clearing &amp; removing disaster debris is a significant pa…,2022-10-01,0
Ben Albritton,"RT @CCOEM: Our lineman are sending all the love to us while we are sending all the love to them. ??

We understand that you want power, curr…",2022-10-01,0
Ben Albritton,"During a power outage, your utility workers work around the clock to restore power to your home power as quickly as… https://t.co/fyGSLq0Uvu",2022-09-30,2
Ben Albritton,RT @hcsheriff: Phone Lines Down &amp; Unsafe Roadways https://t.co/nSpBLVmfUl https://t.co/O159P92Jz6,2022-09-30,0
Ben Albritton,"RT @CCOEM: A food and water distribution site is open at the Charlotte Sports Park, 2300 El Jobean Road, from 8 a.m. until 6 p.m.

Addition…",2022-09-30,0
Ben Albritton,"After #HurricaneIan, safety precautions are necessary to protect you and your family. Please remain calm as relief… https://t.co/rSgMCs3OdV",2022-09-30,5
Ben Albritton,"RT @CCOEM: If your home has sustained damage due to storms, follow these guidelines from the Charlotte County Community Development Departm…",2022-09-29,0
Ben Albritton,"RT @CCOEM: If you're trying to contact a loved one, please know that we are experiencing connectivity issues &amp; many cellular service provid…",2022-09-29,0
Ben Albritton,"Please take care of yourself and your family while local officials, authorities and organizations assess the damage… https://t.co/02Gl7MsVWO",2022-09-29,5
Ben Albritton,"For Okeechobee County residents in need of assistance after #HurricaneIan, please utilize these non-emergency conta… https://t.co/pFJVgonlGY",2022-09-29,1
Ben Albritton,"RT @FLSERT: Search &amp; Rescue Update: As of 2:00 PM (EST), more than 500 individuals have been rescued in Charlotte &amp; Lee Counties since oper…",2022-09-29,0
Ben Albritton,Many phone lines are down in Charlotte County. Both 911 &amp; the Emergency Operations Call Center are currently unavai… https://t.co/NW6rb0yaoV,2022-09-29,1
Ben Albritton,Here are non-emergency contacts for residents in Polk County seeking #HurricaneIan assistance and information. Plea… https://t.co/yv2X6SM6eH,2022-09-29,0
Ben Albritton,"Due to #HurricaneIan, some phone lines are temporarily down in Highlands County. Please use these temporary lines u… https://t.co/QxWPnIBu5Z",2022-09-29,1
Ben Albritton,"Currently, phone lines at the Hardee County Sheriff's Office are down. Please use these temporary contacts until th… https://t.co/tQ44EYq4VO",2022-09-29,1
Ben Albritton,Looking for assistance after #HurricaneIan in Charlotte County? Please utilize these contacts for non-emergency ser… https://t.co/wqj1ioNbrB,2022-09-29,0
Ben Albritton,"RT @CCOEM: The deadliest time of a hurricane happens post storm. Downed power lines, storm debris, loss of stop signs and traffic signals,…",2022-09-29,0
Ben Albritton,RT @CCOEM: Charlotte County Utilities has declared a precautionary boil water notice for all customers. The boil water notice will remain i…,2022-09-29,0
Ben Albritton,Please DO NOT operate gasoline-powered machinery indoors. Learn more about generator safety &gt;&gt;… https://t.co/oLUNfqEg8g,2022-09-29,3
Ben Albritton,As #HurricaneIan heads north remember to stay INSIDE until the storm has completely passed. https://t.co/iTpgvKNXBE,2022-09-29,4
Ben Albritton,"RT @GovRonDeSantis: Florida has more than 42,000 linemen already staged for power restoration efforts across the state. Thank you for being…",2022-09-28,0
Ben Albritton,"As you remain safely indoors during #HurricaneIan, make sure you are signed up for local alerts for guidance after… https://t.co/x400JJs9Cn",2022-09-28,4
Ben Albritton,RT @hcsheriff: We have already had reports of downed power lines and we anticipate the damage to continue. Most line crews have been ground…,2022-09-28,0
Ben Albritton,RT @CCOEM: Stay indoors! You should not be outside at this time. All residents should be sheltering in place and be off the roads until we…,2022-09-28,0
Ben Albritton,"Safeguarding critical documents such as IDs, insurance policies and other valuables is essential. Learn how to prot… https://t.co/un5vLV09fm",2022-09-28,1
Ben Albritton,RT @NHC_Surge: 9/28 11am EDT: Eyewall of #Ian moving onshore! Catastrophic storm surge along with destructive waves are expected along the…,2022-09-28,0
Ben Albritton,"RT @CCOEM: We can expect life threatening storm surge, damaging winds, heavy rainfall and flooding.??? 

Don’t underestimate the power of wa…",2022-09-28,0
Ben Albritton,Heavy rainfall and winds are expected this morning. Remember to bring all outside furniture inside and declutter yo… https://t.co/NoEwFbCCbi,2022-09-28,3
Ben Albritton,RT @hcsheriff: https://t.co/84nKmExiVE,2022-09-28,0
Ben Albritton,RT @hcsheriff: Shelter Open https://t.co/bviNwrX9mw https://t.co/4ozbCVaHPN,2022-09-28,0
Ben Albritton,"RT @CCOEM: We've issued evacuation orders to everyone living in mobile or manufactured homes, regardless of which evacuation zone you live…",2022-09-27,0
Ben Albritton,"RT @CCOEM: Charlotte County is currently under a Hurricane Warning, Storm Surge Warning, and Tornado Watch as we anticipate the landfall of…",2022-09-27,0
Ben Albritton,"RT @CCOEM: Sept. 27, 2 p.m. Update | Hurricane Ian is continuing to track eastward increasing impacts to Charlotte County and we are under…",2022-09-27,0
Ben Albritton,"As #HurricaneIan approaches, Floridians are encouraged to have at least 7 days of supplies, including food, water,… https://t.co/Uj8LwX1tYx",2022-09-27,6
Ben Albritton,"RT @CCOEM: The Tom Adams Bridge &amp; South Gulf Cove Boat lock will be closed to boat traffic starting at 3 p.m. on Tues., Sept. 27, until aft…",2022-09-27,0
Ben Albritton,RT @NWSMiami: South Florida Residents: The threat from impacts beyond the cone has increased for all of south Florida. Greatest concerns re…,2022-09-27,0
Ben Albritton,"RT @CCOEM: To find your zone and evacuation routes, visit https://t.co/igoFZYFf6p.

Secure your home before you leave. Be sure to take esse…",2022-09-27,0
Ben Albritton,RT @CCOEM: Charlotte County Emergency Management has issued evacuation orders for residents in all of Zone A - Red and all of Zone B - Oran…,2022-09-27,0
Ben Albritton,RT @CCOEM: If you choose to go a shelter you will need to bring supplies for each family member and pets (all Charlotte County shelters are…,2022-09-27,0
Ben Albritton,RT @CCOEM: Charlotte County shelters in Port Charlotte are now open! Charlotte County Emergency Management has ordered an evacuation for Zo…,2022-09-27,0
Ben Albritton,"With #HurricaneIan projected to impact Florida, it is critical to be prepared. Here are the top three low-budget wa… https://t.co/HzVMyHkcHk",2022-09-27,1
Ben Albritton,RT @PolkSchoolsNews: Many of our schools will be opening as shelters tomorrow. Please see the information below and read it carefully befor…,2022-09-27,0
Ben Albritton,"RT @ccpsfl: Hurricane Ian Announcement, 9/26/2022, 5:00pm
Due to Hurricane Ian, schools will be closed on Tuesday, Wednesday, and Thursday,…",2022-09-27,0
Ben Albritton,"RT @FLSERT: ?? Thank you to @weatherchannel for this great info on how to use our Know Your Zone map!

?? Knowing evacuation zones ahead of #…",2022-09-26,0
Ben Albritton,"Find the latest on school closures -- 

https://t.co/KNLAulcZNN",2022-09-26,0
Ben Albritton,"RT @CCOEM: The barrier islands include Don Pedro Island, Knight Island (Palm Island), Little Gasparilla Island, Gasparilla Island, &amp; Manaso…",2022-09-26,0
Ben Albritton,RT @CCOEM: Charlotte County Emergency Management has issued evacuation orders for residents in Zone A - Red areas. This includes those livi…,2022-09-26,0
Ben Albritton,RT @hcsheriff: https://t.co/wIMzAQn2Mp,2022-09-26,0
Ben Albritton,"RT @CCOEM: The @PuntaGorda_FL is offering free sand bags, and sand at Hounds on Henry on Sept. 26 from 9 a.m. until 4 p.m. While supplies l…",2022-09-26,0
Ben Albritton,Stay alert and up to date on the latest information regarding #HurricaneIan. Visit https://t.co/BDqyXHThkm to sign… https://t.co/s57UW7UYfp,2022-09-26,1
Ben Albritton,RT @NWSMiami: https://t.co/a1udJowTHC,2022-09-26,0
Ben Albritton,"Overnight, #Ian strengthened to a hurricane. Considerable flooding impacts are possible later this week in west cen… https://t.co/GJP8fh0tTP",2022-09-26,4
Ben Albritton,Florida’s entire Gulf Coast is at risk. Follow @NHC_Atlantic for the latest information on the storm and @FLSERT fo… https://t.co/o9RmoOfHLI,2022-09-26,6
Ben Albritton,"RT @FLSERT: ?? With potential impacts from #Ian next week, Floridians should take the time to learn if they live in an evacuation zone or fl…",2022-09-24,0
Ben Albritton,"With Tropical Storm #Ian expected to impact Florida, it’s time to get prepared. Make sure you have a plan in place… https://t.co/MTQ3OoBmg8",2022-09-24,0
Ben Albritton,"Happy First Day of Fall! Traditionally, the Autumnal Equinox celebrates the end of summer harvest. Luckily, Florida… https://t.co/xJg4boiN33",2022-09-22,8
Ben Albritton,"On this day in 1947, the United States Air Force was born. We salute the @usairforce and wish its servicemen and wo… https://t.co/YgJvGw8rrD",2022-09-18,6
Ben Albritton,Today marks 235 years since our Founding Fathers signed the United States Constitution. I am proud to serve in the… https://t.co/eW1v2JVB8a,2022-09-17,4
Ben Albritton,U.S. military service comes with great risk and sacrifice to protect our freedom. Today we recognize military membe… https://t.co/zxH9nd7k6H,2022-09-16,6
Ben Albritton,Happy Birthday @GovRonDeSantis. I hope you have a great day with your wonderful family. We are grateful for your se… https://t.co/pYCS7TeKXX,2022-09-14,29
Ben Albritton,#PatriotDay is a reflection of the bravery and courage our nation has demonstrated in the face of pure evil and ter… https://t.co/1rpKse2cWh,2022-09-11,12
Ben Albritton,"Florida is one of, if not the most, advanced states in the nation when it comes to caring for Florida’s water resou… https://t.co/HvrSyZM007",2022-09-08,0
Sen. Bryan Ávila,@CampaignDiary @AlexMP_MD https://t.co/xT4Burc1bZ,2023-04-30,0
Sen. Bryan Ávila,It is Day 53 (out of 60) of the 2023 Legislative Session. I am working tirelessly with my colleagues to ensure Flor… https://t.co/gbi3RdHcbq,2023-04-28,14
Sen. Bryan Ávila,"The Florida Senate unanimously approved the Restoration of Osborne Reef, Physician Assistant Licensure, and Bereave… https://t.co/X2JLnTsL7Y",2023-04-28,13
Sen. Bryan Ávila,#PawsUp https://t.co/RJ4M7QYjll,2023-04-27,4
Sen. Bryan Ávila,"""SB 846, brought forth by Sen Bryan Avila, prohibits state-funded colleges and universities from accepting grants o… https://t.co/66Qhquipxy",2023-04-27,1
Sen. Bryan Ávila,Let's go!!! @MiamiHEAT https://t.co/13sl1zJWhj,2023-04-27,5
Sen. Bryan Ávila,"The FL Senate passed SB 846, which blocks the govts of China, Cuba, Iran, N. Korea, Russia, Syria, and Venezuela fr… https://t.co/NkdzwPHORC",2023-04-27,11
Sen. Bryan Ávila,@AlexMP_MD @BianconeriZonEs @CampaignDiary #ForzaJuve https://t.co/oV3OtRD34a,2023-04-20,1
Sen. Bryan Ávila,"RT @FLSenateGOP: ""Stole my heart from day one"" - Senator @BryanAvilaFL discusses how he first met his wife in eighth grade and how they've…",2023-04-20,0
